PuzzleId,Rating,Themes,OpeningFamily,Solved
0Ie24,2515,attraction crushing fork master middlegame veryLong,nan,False
0IeDN,2635,advantage long middlegame,nan,False
0IjEc,2657,crushing long middlegame quietMove,nan,False
0Im0t,2537,crushing interference long master middlegame,nan,False
0Io2a,2742,advantage attraction defensiveMove fork middlegame sacrifice veryLong,nan,False
0IthI,2607,crushing endgame short,nan,False
0ItxE,2590,crushing endgame fork long,nan,False
0IvPx,2501,advantage long middlegame,nan,False
0JC8q,2508,crushing fork long middlegame,nan,False
0JDat,2536,crushing middlegame veryLong,nan,False
0JJMk,2552,crushing long middlegame queensideAttack,nan,False
0JPDM,2556,advantage middlegame short,nan,True
0JPHv,2698,advantage middlegame veryLong,nan,False
0JUE2,2694,bishopEndgame crushing defensiveMove endgame short,nan,False
0JULN,2611,advantage middlegame short,nan,False
0Jgrn,2723,advantage defensiveMove endgame rookEndgame veryLong,nan,False
0JlZc,2656,crushing endgame short,nan,False
0Jol7,2537,crushing endgame knightEndgame master masterVsMaster short,nan,False
0JspT,2601,crushing endgame long,nan,False
0Ju3F,2513,crushing middlegame quietMove veryLong,nan,False
0JzXp,2700,crushing endgame master quietMove short,nan,False
0K1SP,2529,crushing endgame long pawnEndgame quietMove zugzwang,nan,False
0K3Ll,2502,attraction doubleCheck kingsideAttack mate mateIn4 middlegame sacrifice veryLong,Horwitz_Defense,True
0KHDg,2735,advantage fork middlegame short,Sicilian_Defense,False
0KHtg,2572,advantage middlegame short,nan,False
0KICa,2677,crushing endgame fork veryLong,nan,False
0KJWH,2633,crushing kingsideAttack middlegame veryLong,nan,False
0KJli,2618,bishopEndgame crushing defensiveMove endgame short,nan,False
0KOzT,2643,advancedPawn crushing middlegame short,nan,False
0KQQB,2525,crushing endgame long master,nan,False
0KThE,2727,advantage deflection endgame exposedKing veryLong,nan,False
0KU1o,2649,crushing middlegame pin short,nan,False
0KUZK,2508,crushing middlegame short,Scandinavian_Defense,False
0KVpP,2542,crushing kingsideAttack long middlegame,nan,False
0KXFA,2544,crushing defensiveMove long middlegame,nan,False
0KZo9,2626,advantage endgame long quietMove,nan,False
0KbHM,2677,clearance crushing long middlegame,nan,False
0KeCc,2683,crushing defensiveMove endgame long quietMove rookEndgame,nan,False
0KfaI,2587,crushing hangingPiece long middlegame,nan,False
0KfyN,2739,attraction clearance mate mateIn4 middlegame queensideAttack sacrifice veryLong,nan,False
0Kj2h,2570,crushing middlegame short,nan,False
0Kk24,2571,crushing defensiveMove endgame long quietMove rookEndgame,nan,False
0Kp78,2721,crushing defensiveMove endgame knightEndgame short,nan,False
0Krxc,2754,crushing endgame long master,nan,True
0Ksir,2788,clearance crushing middlegame veryLong,Ruy_Lopez,False
0KuhM,2556,advantage middlegame veryLong,nan,False
0Kycy,2693,advancedPawn crushing discoveredAttack kingsideAttack long middlegame,nan,False
0L3tX,2578,crushing endgame master short,nan,False
0L4F5,2521,advantage middlegame short,nan,False
0L4Ly,2509,advantage fork opening veryLong,nan,False
0L7dM,2724,advancedPawn advantage kingsideAttack master middlegame promotion veryLong,nan,False
0LFWU,2685,crushing exposedKing middlegame veryLong,nan,False
0LIYU,2608,crushing defensiveMove master middlegame veryLong,nan,False
0LJQy,2611,advancedPawn crushing defensiveMove endgame long master,nan,False
0LPMC,2603,crushing defensiveMove middlegame short,nan,False
0LUhs,2681,advantage long master middlegame,nan,False
0LYAR,2510,advantage defensiveMove middlegame short,nan,False
0LZBt,2690,crushing fork long middlegame,Queens_Pawn_Game,False
0LaAP,2699,crushing defensiveMove endgame pawnEndgame quietMove short,nan,False
0LbkX,2702,crushing deflection long middlegame,Sicilian_Defense,False
0Lfkj,2679,crushing long middlegame,nan,False
0Lg0y,2577,crushing deflection endgame exposedKing fork pin veryLong,nan,False
0LgeM,2674,advantage defensiveMove endgame long,nan,False
0Lj3q,2709,advantage endgame veryLong,nan,False
0LnAJ,2654,crushing defensiveMove intermezzo long middlegame,nan,False
0LyD0,2797,advantage endgame exposedKing long,nan,False
0M0QY,2695,advantage long middlegame,nan,False
0M3c5,2633,clearance crushing fork middlegame sacrifice veryLong,nan,False
0M73z,2744,advantage fork opening pin veryLong,Four_Knights_Game,False
0MGXQ,2644,advancedPawn crushing defensiveMove endgame master short,nan,False
0MHkw,2527,advantage deflection endgame veryLong,nan,False
0MIWA,2561,advantage middlegame short,nan,False
0MP9N,2770,crushing long middlegame,Italian_Game,False
0MSDW,2762,crushing defensiveMove middlegame veryLong,nan,False
0MTIf,2566,advantage middlegame quietMove veryLong,Indian_Defense,False
0Mes5,2505,crushing endgame fork intermezzo short,nan,True
0Mihe,2595,advantage long middlegame,Trompowsky_Attack,False
0MqKA,2684,crushing fork long middlegame,Kings_Pawn_Game,False
0Mx4D,2759,crushing defensiveMove hangingPiece long middlegame,nan,False
0MzO8,2515,advantage endgame fork long,nan,False
0N3R9,2711,advancedPawn crushing endgame master quietMove rookEndgame short,nan,False
0N3gQ,2654,advantage endgame veryLong,nan,False
0N5J2,2675,crushing defensiveMove long middlegame,nan,False
0N9Y0,2623,crushing discoveredAttack middlegame quietMove short,nan,False
0NTZZ,2738,crushing exposedKing long middlegame,nan,False
0NYka,2743,advantage endgame master short,nan,False
0NYvL,2516,crushing discoveredAttack endgame long master,nan,False
0NkMM,2731,advantage fork middlegame quietMove veryLong,Caro-Kann_Defense,False
0Nns6,2728,advantage kingsideAttack long middlegame quietMove,Kings_Gambit_Accepted,False
0NoTy,2624,crushing kingsideAttack long middlegame,nan,False
0Nwt4,2641,advantage middlegame pin quietMove veryLong,nan,False
0NwuC,2713,crushing middlegame quietMove veryLong,nan,False
0Nzhm,2588,advantage long middlegame,nan,False
0O04M,2776,crushing discoveredAttack long middlegame,nan,False
0O0pA,2597,crushing defensiveMove endgame rookEndgame short,nan,False
0O3ew,2532,advantage attraction discoveredAttack kingsideAttack middlegame veryLong,nan,False
0O4hM,2650,advantage defensiveMove endgame long,nan,False
0OK8V,2620,advantage defensiveMove long middlegame,nan,False
0OKlp,2612,advantage long middlegame,nan,False
0OPqt,2549,crushing defensiveMove endgame short,nan,False
0OQDD,2612,advantage endgame long master rookEndgame,nan,False
0OaXl,2708,crushing endgame pawnEndgame short,nan,False
0Octj,2533,crushing defensiveMove long middlegame,nan,False
0OfBL,2659,crushing defensiveMove master middlegame quietMove short,nan,False
0OqYl,2570,advantage long middlegame quietMove,nan,False
0Ouco,2612,advantage middlegame short,nan,False
0P0ne,2586,advantage fork middlegame veryLong,Italian_Game,False
0P3y2,2530,crushing endgame short,nan,False
0P7k8,2717,advantage clearance long middlegame,nan,False
0P9OA,2520,advantage intermezzo long middlegame pin,Englund_Gambit_Complex,False
0PCPV,2575,advantage discoveredAttack middlegame short,Ruy_Lopez,False
0PGPE,2631,advancedPawn crushing exposedKing fork middlegame veryLong,nan,False
0PHub,2605,crushing long middlegame,nan,False
0PLK0,2517,advantage fork middlegame pin veryLong,nan,False
0POPT,2566,crushing middlegame short,nan,False
0POne,2530,advantage long middlegame,nan,False
0PURy,2513,crushing endgame fork short,nan,False
0PVtI,2508,advantage defensiveMove master middlegame short,nan,False
0PaGc,2753,crushing middlegame veryLong,nan,False
0PaT8,2674,advantage defensiveMove middlegame short,nan,False
0Pahm,2569,attraction crushing discoveredAttack kingsideAttack middlegame veryLong,nan,False
0PcEZ,2566,crushing fork long middlegame sacrifice,Kings_Indian_Defense,False
0PgcW,2517,advantage middlegame veryLong,French_Defense,False
0Ph9I,2626,crushing middlegame short,nan,True
0Pixy,2525,crushing middlegame veryLong,Sicilian_Defense,False
0PsJ1,2572,crushing master middlegame short,nan,False
0PuMG,2548,advantage middlegame short,nan,False
0PwrP,2691,advantage fork long middlegame,nan,False
0Q6vW,2728,advantage endgame long,nan,False
0Q7iD,2678,advantage defensiveMove long middlegame pin,nan,False
0Q8AV,2696,advantage defensiveMove long middlegame,nan,False
0Q9d9,2533,advantage middlegame short,nan,False
0QTkg,2641,advancedPawn crushing defensiveMove middlegame pin short,Bishops_Opening,False
0QXT8,2788,advantage middlegame short,nan,False
0QebL,2515,advantage master middlegame short,nan,False
0Qfps,2645,crushing defensiveMove endgame pawnEndgame short,nan,False
0Qga3,2751,advancedPawn advantage endgame exposedKing skewer veryLong,nan,False
0QiQF,2526,advantage defensiveMove long opening,nan,False
0Qjl3,2725,crushing middlegame short,nan,False
0QjlO,2644,crushing endgame master short,nan,False
0QpJl,2735,advantage deflection discoveredAttack endgame skewer veryLong,nan,False
0QqPr,2504,crushing discoveredAttack middlegame sacrifice veryLong,nan,False
0RG1T,2588,advantage clearance defensiveMove endgame short,nan,False
0RG3l,2613,crushing deflection middlegame veryLong,nan,False
0RRbK,2716,crushing defensiveMove endgame short,nan,False
0RX1F,2551,advantage long opening,Sicilian_Defense,False
0RdNp,2628,advantage endgame short,nan,False
0Rgd2,2535,advantage middlegame short,nan,False
0RqJr,2636,advantage opening short,nan,False
0S0F1,2602,crushing middlegame veryLong,nan,False
0S4V5,2530,crushing long middlegame pin,nan,False
0S5se,2790,advantage discoveredAttack middlegame veryLong,nan,False
0S6JL,2682,advantage kingsideAttack middlegame pin quietMove veryLong,nan,False
0SDNZ,2613,advantage middlegame veryLong,nan,False
0SF8Y,2557,crushing kingsideAttack long middlegame,nan,False
0SJEV,2542,advantage middlegame quietMove veryLong,nan,False
0SKIv,2755,advantage middlegame short,nan,False
0SLga,2627,crushing hangingPiece middlegame short,nan,False
0SepG,2520,crushing endgame short,nan,False
0SjLs,2576,advantage intermezzo middlegame veryLong,nan,False
0SltD,2666,advantage middlegame trappedPiece veryLong,nan,False
0Sm3G,2749,advantage deflection discoveredAttack master middlegame queensideAttack quietMove veryLong,nan,False
0SmBh,2542,crushing master middlegame short,nan,False
0SoLD,2503,crushing deflection endgame master short,nan,False
0SsaJ,2538,crushing discoveredAttack endgame exposedKing skewer veryLong,nan,False
0SsoU,2766,crushing defensiveMove endgame pawnEndgame quietMove short,nan,False
0T27O,2610,advantage endgame short,nan,False
0T7eK,2513,crushing endgame short,nan,False
0TGht,2533,advantage discoveredAttack middlegame pin sacrifice veryLong,Queens_Pawn_Game,False
0TO0W,2534,advancedPawn attackingF2F7 crushing defensiveMove long middlegame,nan,False
0TPa9,2685,crushing exposedKing long middlegame quietMove,nan,False
0TeQC,2733,crushing middlegame veryLong,nan,False
0ThQ0,2567,crushing middlegame veryLong,Scotch_Game,False
0Tl5S,2780,crushing long master middlegame,nan,False
0TnNN,2508,advantage endgame long master,nan,False
0TqQl,2612,crushing endgame short,nan,False
0TxRn,2662,advantage hangingPiece middlegame veryLong,nan,False
0TzVt,2616,castling clearance crushing long middlegame,French_Defense,False
0U9Ez,2636,advantage master middlegame short,Benko_Gambit,False
0UB0V,2757,crushing endgame master rookEndgame short,nan,False
0UF8o,2626,crushing master middlegame short,Queens_Pawn_Game,False
0UMAH,2503,advantage middlegame quietMove veryLong,nan,False
0UUOD,2779,crushing middlegame veryLong,Duras_Gambit,False
0Uies,2686,crushing hangingPiece long middlegame,nan,False
0Uio3,2543,crushing kingsideAttack middlegame pin short,Scotch_Game,True
0Uleb,2602,crushing endgame master short,nan,False
0Uo9e,2562,crushing middlegame quietMove veryLong,nan,False
0UozZ,2736,advantage endgame quietMove short,nan,False
0Utub,2702,crushing defensiveMove endgame short,nan,False
0Uva1,2666,advancedPawn advantage defensiveMove endgame veryLong,nan,False
0UyHY,2557,crushing defensiveMove endgame pawnEndgame short,nan,False
0V89N,2522,crushing middlegame short,nan,False
0VCcz,2737,advantage middlegame short,nan,False
0VOJ7,2595,advancedPawn advantage endgame long,nan,False
0VR7A,2696,advantage clearance middlegame veryLong,nan,False
0VZfb,2721,clearance crushing defensiveMove long middlegame,Sicilian_Defense,False
0VvEL,2688,advantage middlegame pin veryLong,nan,False
0Vvbn,2782,crushing middlegame veryLong,nan,False
0VwrN,2696,advantage defensiveMove middlegame short,nan,False
0W4bL,2552,crushing kingsideAttack long middlegame pin,Sicilian_Defense,False
0W57s,2717,advantage middlegame short,English_Opening,False
0WCY5,2664,advantage defensiveMove middlegame short,Scandinavian_Defense,False
0WEJw,2775,advantage middlegame veryLong,nan,False
0WLeN,2781,attraction crushing deflection exposedKing middlegame queensideAttack veryLong,nan,False
0WSwa,2620,advantage clearance endgame long,nan,False
0WfMD,2526,crushing middlegame veryLong,nan,False
0X2um,2698,advantage middlegame short,nan,False
0XVKb,2627,crushing middlegame skewer veryLong,nan,False
0XYhM,2773,advantage doubleCheck endgame hangingPiece short,nan,False
0XeRy,2737,crushing middlegame pin short,nan,False
0XobT,2664,crushing long middlegame quietMove,nan,False
0XsdU,2562,advantage capturingDefender middlegame veryLong,French_Defense,False
0Y2Un,2671,advantage kingsideAttack middlegame quietMove veryLong,nan,False
0YOBJ,2560,clearance crushing long middlegame quietMove,nan,False
0YZ0j,2586,kingsideAttack mate mateIn4 middlegame sacrifice veryLong,nan,False
0YaEz,2632,advantage master middlegame short,nan,False
0YeWL,2579,crushing long middlegame skewer,nan,False
0Yt0C,2798,advantage master middlegame short,Kings_Indian_Defense,False
0YwkT,2667,crushing master masterVsMaster middlegame trappedPiece veryLong,nan,False
0Z4Sg,2532,advantage middlegame short,nan,False
0ZDMJ,2519,advantage defensiveMove endgame long,nan,False
0ZFSV,2541,advantage master middlegame veryLong,Caro-Kann_Defense,False
0ZGp7,2694,advantage endgame master short,nan,False
0ZaRg,2553,advantage discoveredAttack long opening pin,nan,False
0ZezR,2575,crushing middlegame quietMove short,nan,False
0ZjBb,2681,crushing exposedKing kingsideAttack middlegame veryLong,nan,False
0ZjJ5,2706,crushing master middlegame quietMove short,nan,False
0Zp4o,2507,advantage opening pin short skewer,Latvian_Gambit_Accepted,True
0Zvsc,2711,attraction crushing middlegame pin veryLong,nan,False
0Zx4e,2537,advantage middlegame short,Ruy_Lopez,False
0aASS,2753,advantage middlegame quietMove short,nan,False
0aBqg,2581,crushing defensiveMove hangingPiece master middlegame short,nan,False
0aLYd,2549,crushing defensiveMove master middlegame short,nan,False
0aNSy,2520,crushing kingsideAttack master masterVsMaster middlegame veryLong,Sicilian_Defense,False
0aYUI,2691,advantage defensiveMove middlegame veryLong,nan,False
0aYYW,2719,advantage master middlegame quietMove short,nan,False
0abIz,2596,advantage defensiveMove endgame quietMove veryLong,nan,False
0afE3,2660,crushing middlegame pin short,nan,False
0b808,2505,advantage discoveredAttack long opening,French_Defense,False
